freq,sex,indic_se,isco08,sizeclas,nace_r2,unit,geo\TIME_PERIOD,2022
A,M,HOL,TOTAL,GE10,J,NR,LT,22.0
A,M,HOL,TOTAL,GE10,J,NR,LU,26.0
A,M,HOL,TOTAL,GE10,J,NR,LV,21.0
A,M,HOL,TOTAL,GE10,J,NR,MT,28.0
A,M,HOL,TOTAL,GE10,J,NR,NL,25.0
A,M,HOL,TOTAL,GE10,J,NR,NO,26.0
A,M,HOL,TOTAL,GE10,J,NR,PL,23.0
A,M,HOL,TOTAL,GE10,J,NR,PT,23.0
A,M,HOL,TOTAL,GE10,J,NR,RO,23.0
A,M,HOL,TOTAL,GE10,J,NR,RS,25.0
A,M,HOL,TOTAL,GE10,J,NR,SE,30.0
A,M,HOL,TOTAL,GE10,J,NR,SI,27.0
A,M,HOL,TOTAL,GE10,J,NR,SK,25.0
A,M,HOL,TOTAL,GE10,K,NR,AL,22.0
A,M,HOL,TOTAL,GE10,K,NR,AT,28.0
A,M,HOL,TOTAL,GE10,K,NR,BA,25.0
A,M,HOL,TOTAL,GE10,K,NR,BE,22.0
A,M,HOL,TOTAL,GE10,K,NR,BG,21.0
A,M,HOL,TOTAL,GE10,K,NR,CH,25.0
A,M,HOL,TOTAL,GE10,K,NR,CY,25.0
A,M,HOL,TOTAL,GE10,K,NR,CZ,25.0
A,M,HOL,TOTAL,GE10,K,NR,DE,29.0
A,M,HOL,TOTAL,GE10,K,NR,DK,27.0
A,M,HOL,TOTAL,GE10,K,NR,EA19,27.0
A,M,HOL,TOTAL,GE10,K,NR,EA20,27.0
A,M,HOL,TOTAL,GE10,K,NR,EE,23.0
A,M,HOL,TOTAL,GE10,K,NR,EL,25.0
A,M,HOL,TOTAL,GE10,K,NR,ES,28.0
A,M,HOL,TOTAL,GE10,K,NR,EU27_2020,27.0
A,M,HOL,TOTAL,GE10,K,NR,FI,22.0
A,M,HOL,TOTAL,GE10,K,NR,FR,30.0
A,M,HOL,TOTAL,GE10,K,NR,HR,24.0
A,M,HOL,TOTAL,GE10,K,NR,HU,28.0
A,M,HOL,TOTAL,GE10,K,NR,IE,25.0
A,M,HOL,TOTAL,GE10,K,NR,IS,29.0
A,M,HOL,TOTAL,GE10,K,NR,IT,26.0
A,M,HOL,TOTAL,GE10,K,NR,LT,23.0
A,M,HOL,TOTAL,GE10,K,NR,LU,36.0
A,M,HOL,TOTAL,GE10,K,NR,LV,23.0
A,M,HOL,TOTAL,GE10,K,NR,MT,29.0
A,M,HOL,TOTAL,GE10,K,NR,NL,22.0
A,M,HOL,TOTAL,GE10,K,NR,NO,26.0
A,M,HOL,TOTAL,GE10,K,NR,PL,22.0
A,M,HOL,TOTAL,GE10,K,NR,PT,25.0
A,M,HOL,TOTAL,GE10,K,NR,RO,23.0
A,M,HOL,TOTAL,GE10,K,NR,RS,25.0
A,M,HOL,TOTAL,GE10,K,NR,SE,30.0
A,M,HOL,TOTAL,GE10,K,NR,SI,29.0
A,M,HOL,TOTAL,GE10,K,NR,SK,25.0
A,M,HOL,TOTAL,GE10,K-N,NR,AL,23.0
A,M,HOL,TOTAL,GE10,K-N,NR,AT,26.0
A,M,HOL,TOTAL,GE10,K-N,NR,BA,23.0
A,M,HOL,TOTAL,GE10,K-N,NR,BE,21.0
A,M,HOL,TOTAL,GE10,K-N,NR,BG,22.0
A,M,HOL,TOTAL,GE10,K-N,NR,CH,23.0
A,M,HOL,TOTAL,GE10,K-N,NR,CY,24.0
A,M,HOL,TOTAL,GE10,K-N,NR,CZ,24.0
A,M,HOL,TOTAL,GE10,K-N,NR,DE,26.0
A,M,HOL,TOTAL,GE10,K-N,NR,DK,21.0
A,M,HOL,TOTAL,GE10,K-N,NR,EA19,25.0
A,M,HOL,TOTAL,GE10,K-N,NR,EA20,25.0
A,M,HOL,TOTAL,GE10,K-N,NR,EE,20.0
A,M,HOL,TOTAL,GE10,K-N,NR,EL,26.0
A,M,HOL,TOTAL,GE10,K-N,NR,ES,24.0
A,M,HOL,TOTAL,GE10,K-N,NR,EU27_2020,25.0
A,M,HOL,TOTAL,GE10,K-N,NR,FI,22.0
A,M,HOL,TOTAL,GE10,K-N,NR,FR,27.0
A,M,HOL,TOTAL,GE10,K-N,NR,HR,21.0
A,M,HOL,TOTAL,GE10,K-N,NR,HU,28.0
A,M,HOL,TOTAL,GE10,K-N,NR,IE,24.0
A,M,HOL,TOTAL,GE10,K-N,NR,IT,24.0
A,M,HOL,TOTAL,GE10,K-N,NR,LT,22.0
A,M,HOL,TOTAL,GE10,K-N,NR,LU,31.0
A,M,HOL,TOTAL,GE10,K-N,NR,LV,22.0
A,M,HOL,TOTAL,GE10,K-N,NR,MT,28.0
A,M,HOL,TOTAL,GE10,K-N,NR,NL,21.0
A,M,HOL,TOTAL,GE10,K-N,NR,NO,25.0
A,M,HOL,TOTAL,GE10,K-N,NR,PL,23.0
A,M,HOL,TOTAL,GE10,K-N,NR,PT,23.0
A,M,HOL,TOTAL,GE10,K-N,NR,RO,22.0
A,M,HOL,TOTAL,GE10,K-N,NR,RS,23.0
A,M,HOL,TOTAL,GE10,K-N,NR,SE,28.0
A,M,HOL,TOTAL,GE10,K-N,NR,SI,27.0
A,M,HOL,TOTAL,GE10,K-N,NR,SK,25.0
A,M,HOL,TOTAL,GE10,L,NR,AL,22.0
A,M,HOL,TOTAL,GE10,L,NR,AT,24.0
A,M,HOL,TOTAL,GE10,L,NR,BA,24.0
A,M,HOL,TOTAL,GE10,L,NR,BE,22.0
A,M,HOL,TOTAL,GE10,L,NR,BG,23.0
A,M,HOL,TOTAL,GE10,L,NR,CH,22.0
A,M,HOL,TOTAL,GE10,L,NR,CY,22.0
A,M,HOL,TOTAL,GE10,L,NR,CZ,25.0
A,M,HOL,TOTAL,GE10,L,NR,DE,25.0
A,M,HOL,TOTAL,GE10,L,NR,DK,22.0
A,M,HOL,TOTAL,GE10,L,NR,EA19,25.0
A,M,HOL,TOTAL,GE10,L,NR,EA20,25.0
A,M,HOL,TOTAL,GE10,L,NR,EE,20.0
A,M,HOL,TOTAL,GE10,L,NR,EL,27.0
A,M,HOL,TOTAL,GE10,L,NR,ES,25.0
A,M,HOL,TOTAL,GE10,L,NR,EU27_2020,25.0
A,M,HOL,TOTAL,GE10,L,NR,FI,23.0
A,M,HOL,TOTAL,GE10,L,NR,FR,29.0
A,M,HOL,TOTAL,GE10,L,NR,HR,21.0
A,M,HOL,TOTAL,GE10,L,NR,HU,28.0
A,M,HOL,TOTAL,GE10,L,NR,IE,21.0
A,M,HOL,TOTAL,GE10,L,NR,IT,26.0
A,M,HOL,TOTAL,GE10,L,NR,LT,20.0
A,M,HOL,TOTAL,GE10,L,NR,LU,26.0
A,M,HOL,TOTAL,GE10,L,NR,LV,22.0
A,M,HOL,TOTAL,GE10,L,NR,MT,27.0
A,M,HOL,TOTAL,GE10,L,NR,NL,23.0
A,M,HOL,TOTAL,GE10,L,NR,NO,24.0
A,M,HOL,TOTAL,GE10,L,NR,PL,24.0
A,M,HOL,TOTAL,GE10,L,NR,PT,23.0
A,M,HOL,TOTAL,GE10,L,NR,RO,23.0
A,M,HOL,TOTAL,GE10,L,NR,RS,24.0
A,M,HOL,TOTAL,GE10,L,NR,SE,29.0
A,M,HOL,TOTAL,GE10,L,NR,SI,30.0
A,M,HOL,TOTAL,GE10,L,NR,SK,25.0
A,M,HOL,TOTAL,GE10,M,NR,AL,22.0
A,M,HOL,TOTAL,GE10,M,NR,AT,25.0
A,M,HOL,TOTAL,GE10,M,NR,BA,23.0
A,M,HOL,TOTAL,GE10,M,NR,BE,21.0
A,M,HOL,TOTAL,GE10,M,NR,BG,23.0
A,M,HOL,TOTAL,GE10,M,NR,CH,23.0
A,M,HOL,TOTAL,GE10,M,NR,CY,22.0
A,M,HOL,TOTAL,GE10,M,NR,CZ,25.0
A,M,HOL,TOTAL,GE10,M,NR,DE,28.0
A,M,HOL,TOTAL,GE10,M,NR,DK,24.0
A,M,HOL,TOTAL,GE10,M,NR,EA19,26.0
A,M,HOL,TOTAL,GE10,M,NR,EA20,26.0
A,M,HOL,TOTAL,GE10,M,NR,EE,20.0
A,M,HOL,TOTAL,GE10,M,NR,EL,26.0
A,M,HOL,TOTAL,GE10,M,NR,ES,25.0
A,M,HOL,TOTAL,GE10,M,NR,EU27_2020,26.0
A,M,HOL,TOTAL,GE10,M,NR,FI,23.0
A,M,HOL,TOTAL,GE10,M,NR,FR,27.0
A,M,HOL,TOTAL,GE10,M,NR,HR,22.0
A,M,HOL,TOTAL,GE10,M,NR,HU,26.0
A,M,HOL,TOTAL,GE10,M,NR,IE,24.0
A,M,HOL,TOTAL,GE10,M,NR,IT,25.0
A,M,HOL,TOTAL,GE10,M,NR,LT,22.0
A,M,HOL,TOTAL,GE10,M,NR,LU,27.0
A,M,HOL,TOTAL,GE10,M,NR,LV,22.0
A,M,HOL,TOTAL,GE10,M,NR,MT,28.0
A,M,HOL,TOTAL,GE10,M,NR,NL,25.0
A,M,HOL,TOTAL,GE10,M,NR,NO,26.0
A,M,HOL,TOTAL,GE10,M,NR,PL,24.0
A,M,HOL,TOTAL,GE10,M,NR,PT,24.0
A,M,HOL,TOTAL,GE10,M,NR,RO,24.0
A,M,HOL,TOTAL,GE10,M,NR,RS,23.0
A,M,HOL,TOTAL,GE10,M,NR,SE,29.0
A,M,HOL,TOTAL,GE10,M,NR,SI,26.0
A,M,HOL,TOTAL,GE10,M,NR,SK,26.0
A,M,HOL,TOTAL,GE10,N,NR,AL,24.0
A,M,HOL,TOTAL,GE10,N,NR,AT,26.0
A,M,HOL,TOTAL,GE10,N,NR,BA,22.0
A,M,HOL,TOTAL,GE10,N,NR,BE,21.0
A,M,HOL,TOTAL,GE10,N,NR,BG,22.0
A,M,HOL,TOTAL,GE10,N,NR,CH,19.0
A,M,HOL,TOTAL,GE10,N,NR,CY,24.0
A,M,HOL,TOTAL,GE10,N,NR,CZ,23.0
A,M,HOL,TOTAL,GE10,N,NR,DE,25.0
A,M,HOL,TOTAL,GE10,N,NR,DK,16.0
A,M,HOL,TOTAL,GE10,N,NR,EA19,24.0
A,M,HOL,TOTAL,GE10,N,NR,EA20,24.0
A,M,HOL,TOTAL,GE10,N,NR,EE,20.0
A,M,HOL,TOTAL,GE10,N,NR,EL,26.0
A,M,HOL,TOTAL,GE10,N,NR,ES,23.0
A,M,HOL,TOTAL,GE10,N,NR,EU27_2020,24.0
A,M,HOL,TOTAL,GE10,N,NR,FI,20.0
A,M,HOL,TOTAL,GE10,N,NR,FR,27.0
A,M,HOL,TOTAL,GE10,N,NR,HR,19.0
A,M,HOL,TOTAL,GE10,N,NR,HU,28.0
A,M,HOL,TOTAL,GE10,N,NR,IE,24.0
A,M,HOL,TOTAL,GE10,N,NR,IT,24.0
A,M,HOL,TOTAL,GE10,N,NR,LT,22.0
A,M,HOL,TOTAL,GE10,N,NR,LU,29.0
A,M,HOL,TOTAL,GE10,N,NR,LV,21.0
A,M,HOL,TOTAL,GE10,N,NR,MT,27.0
A,M,HOL,TOTAL,GE10,N,NR,NL,19.0
A,M,HOL,TOTAL,GE10,N,NR,NO,24.0
A,M,HOL,TOTAL,GE10,N,NR,PL,23.0
A,M,HOL,TOTAL,GE10,N,NR,PT,23.0
A,M,HOL,TOTAL,GE10,N,NR,RO,22.0
A,M,HOL,TOTAL,GE10,N,NR,RS,23.0
A,M,HOL,TOTAL,GE10,N,NR,SE,27.0
A,M,HOL,TOTAL,GE10,N,NR,SI,26.0
A,M,HOL,TOTAL,GE10,N,NR,SK,23.0
A,M,HOL,TOTAL,GE10,O,NR,BA,29.0
A,M,HOL,TOTAL,GE10,O,NR,BG,30.0
A,M,HOL,TOTAL,GE10,O,NR,CH,22.0
A,M,HOL,TOTAL,GE10,O,NR,CY,28.0
A,M,HOL,TOTAL,GE10,O,NR,CZ,29.0
A,M,HOL,TOTAL,GE10,O,NR,DE,29.0
A,M,HOL,TOTAL,GE10,O,NR,DK,25.0
A,M,HOL,TOTAL,GE10,O,NR,EA19,29.0
A,M,HOL,TOTAL,GE10,O,NR,EA20,29.0
A,M,HOL,TOTAL,GE10,O,NR,EE,29.0
A,M,HOL,TOTAL,GE10,O,NR,ES,26.0
A,M,HOL,TOTAL,GE10,O,NR,EU27_2020,29.0
A,M,HOL,TOTAL,GE10,O,NR,FI,30.0
A,M,HOL,TOTAL,GE10,O,NR,FR,29.0
A,M,HOL,TOTAL,GE10,O,NR,HR,28.0
A,M,HOL,TOTAL,GE10,O,NR,HU,29.0
A,M,HOL,TOTAL,GE10,O,NR,IE,28.0
A,M,HOL,TOTAL,GE10,O,NR,IS,30.0
A,M,HOL,TOTAL,GE10,O,NR,IT,37.0
A,M,HOL,TOTAL,GE10,O,NR,LT,28.0
A,M,HOL,TOTAL,GE10,O,NR,LU,26.0
A,M,HOL,TOTAL,GE10,O,NR,LV,26.0
A,M,HOL,TOTAL,GE10,O,NR,MT,28.0
A,M,HOL,TOTAL,GE10,O,NR,NL,19.0
A,M,HOL,TOTAL,GE10,O,NR,NO,25.0
A,M,HOL,TOTAL,GE10,O,NR,PL,26.0
A,M,HOL,TOTAL,GE10,O,NR,RO,25.0
A,M,HOL,TOTAL,GE10,O,NR,RS,31.0
A,M,HOL,TOTAL,GE10,O,NR,SE,32.0
A,M,HOL,TOTAL,GE10,O,NR,SI,35.0
A,M,HOL,TOTAL,GE10,O,NR,SK,32.0
A,M,HOL,TOTAL,GE10,O-S,NR,BA,28.0
A,M,HOL,TOTAL,GE10,O-S,NR,BG,32.0
A,M,HOL,TOTAL,GE10,O-S,NR,CH,21.0
A,M,HOL,TOTAL,GE10,O-S,NR,CY,26.0
A,M,HOL,TOTAL,GE10,O-S,NR,CZ,30.0
A,M,HOL,TOTAL,GE10,O-S,NR,DE,26.0
A,M,HOL,TOTAL,GE10,O-S,NR,DK,23.0
A,M,HOL,TOTAL,GE10,O-S,NR,EA19,28.0
A,M,HOL,TOTAL,GE10,O-S,NR,EA20,28.0
A,M,HOL,TOTAL,GE10,O-S,NR,EE,26.0
A,M,HOL,TOTAL,GE10,O-S,NR,ES,25.0
A,M,HOL,TOTAL,GE10,O-S,NR,EU27_2020,28.0
A,M,HOL,TOTAL,GE10,O-S,NR,FI,27.0
A,M,HOL,TOTAL,GE10,O-S,NR,FR,33.0
A,M,HOL,TOTAL,GE10,O-S,NR,HR,27.0
A,M,HOL,TOTAL,GE10,O-S,NR,HU,30.0
A,M,HOL,TOTAL,GE10,O-S,NR,IE,28.0
A,M,HOL,TOTAL,GE10,O-S,NR,IT,35.0
A,M,HOL,TOTAL,GE10,O-S,NR,LT,26.0
A,M,HOL,TOTAL,GE10,O-S,NR,LU,27.0
A,M,HOL,TOTAL,GE10,O-S,NR,LV,26.0
A,M,HOL,TOTAL,GE10,O-S,NR,MT,33.0
A,M,HOL,TOTAL,GE10,O-S,NR,NL,20.0
A,M,HOL,TOTAL,GE10,O-S,NR,NO,23.0
A,M,HOL,TOTAL,GE10,O-S,NR,PL,29.0
A,M,HOL,TOTAL,GE10,O-S,NR,RO,31.0
A,M,HOL,TOTAL,GE10,O-S,NR,RS,31.0
A,M,HOL,TOTAL,GE10,O-S,NR,SE,29.0
A,M,HOL,TOTAL,GE10,O-S,NR,SI,34.0
A,M,HOL,TOTAL,GE10,O-S,NR,SK,32.0
A,M,HOL,TOTAL,GE10,P,NR,AL,40.0
A,M,HOL,TOTAL,GE10,P,NR,AT,20.0
A,M,HOL,TOTAL,GE10,P,NR,BA,29.0
A,M,HOL,TOTAL,GE10,P,NR,BE,22.0
A,M,HOL,TOTAL,GE10,P,NR,BG,43.0
A,M,HOL,TOTAL,GE10,P,NR,CH,19.0
A,M,HOL,TOTAL,GE10,P,NR,CY,25.0
A,M,HOL,TOTAL,GE10,P,NR,CZ,37.0
A,M,HOL,TOTAL,GE10,P,NR,DE,24.0
A,M,HOL,TOTAL,GE10,P,NR,DK,23.0
A,M,HOL,TOTAL,GE10,P,NR,EA19,31.0
A,M,HOL,TOTAL,GE10,P,NR,EA20,31.0
A,M,HOL,TOTAL,GE10,P,NR,EE,27.0
A,M,HOL,TOTAL,GE10,P,NR,EL,40.0
A,M,HOL,TOTAL,GE10,P,NR,ES,27.0
A,M,HOL,TOTAL,GE10,P,NR,EU27_2020,32.0
A,M,HOL,TOTAL,GE10,P,NR,FI,28.0
A,M,HOL,TOTAL,GE10,P,NR,FR,50.0
A,M,HOL,TOTAL,GE10,P,NR,HR,27.0
A,M,HOL,TOTAL,GE10,P,NR,HU,34.0
A,M,HOL,TOTAL,GE10,P,NR,IE,37.0
A,M,HOL,TOTAL,GE10,P,NR,IS,27.0
A,M,HOL,TOTAL,GE10,P,NR,IT,35.0
A,M,HOL,TOTAL,GE10,P,NR,LT,26.0
A,M,HOL,TOTAL,GE10,P,NR,LU,25.0
A,M,HOL,TOTAL,GE10,P,NR,LV,30.0
A,M,HOL,TOTAL,GE10,P,NR,MT,54.0
A,M,HOL,TOTAL,GE10,P,NR,NL,22.0
A,M,HOL,TOTAL,GE10,P,NR,NO,23.0
A,M,HOL,TOTAL,GE10,P,NR,PL,35.0
A,M,HOL,TOTAL,GE10,P,NR,PT,23.0
A,M,HOL,TOTAL,GE10,P,NR,RO,42.0
A,M,HOL,TOTAL,GE10,P,NR,RS,30.0
A,M,HOL,TOTAL,GE10,P,NR,SE,30.0
A,M,HOL,TOTAL,GE10,P,NR,SI,33.0
A,M,HOL,TOTAL,GE10,P,NR,SK,39.0
A,M,HOL,TOTAL,GE10,P-S,NR,AL,32.0
A,M,HOL,TOTAL,GE10,P-S,NR,AT,23.0
A,M,HOL,TOTAL,GE10,P-S,NR,BA,28.0
A,M,HOL,TOTAL,GE10,P-S,NR,BE,21.0
A,M,HOL,TOTAL,GE10,P-S,NR,BG,33.0
A,M,HOL,TOTAL,GE10,P-S,NR,CH,21.0
A,M,HOL,TOTAL,GE10,P-S,NR,CY,25.0
A,M,HOL,TOTAL,GE10,P-S,NR,CZ,32.0
A,M,HOL,TOTAL,GE10,P-S,NR,DE,24.0
A,M,HOL,TOTAL,GE10,P-S,NR,DK,23.0
A,M,HOL,TOTAL,GE10,P-S,NR,EA19,27.0
A,M,HOL,TOTAL,GE10,P-S,NR,EA20,27.0
A,M,HOL,TOTAL,GE10,P-S,NR,EE,24.0
A,M,HOL,TOTAL,GE10,P-S,NR,EL,32.0
A,M,HOL,TOTAL,GE10,P-S,NR,ES,25.0
A,M,HOL,TOTAL,GE10,P-S,NR,EU27_2020,28.0
A,M,HOL,TOTAL,GE10,P-S,NR,FI,26.0
A,M,HOL,TOTAL,GE10,P-S,NR,FR,35.0
A,M,HOL,TOTAL,GE10,P-S,NR,HR,27.0
A,M,HOL,TOTAL,GE10,P-S,NR,HU,30.0
A,M,HOL,TOTAL,GE10,P-S,NR,IE,29.0
A,M,HOL,TOTAL,GE10,P-S,NR,IT,32.0
A,M,HOL,TOTAL,GE10,P-S,NR,LT,24.0
A,M,HOL,TOTAL,GE10,P-S,NR,LU,28.0
A,M,HOL,TOTAL,GE10,P-S,NR,LV,26.0
A,M,HOL,TOTAL,GE10,P-S,NR,MT,36.0
A,M,HOL,TOTAL,GE10,P-S,NR,NL,21.0
A,M,HOL,TOTAL,GE10,P-S,NR,NO,22.0
A,M,HOL,TOTAL,GE10,P-S,NR,PL,30.0
A,M,HOL,TOTAL,GE10,P-S,NR,PT,23.0
A,M,HOL,TOTAL,GE10,P-S,NR,RO,33.0
A,M,HOL,TOTAL,GE10,P-S,NR,RS,31.0
A,M,HOL,TOTAL,GE10,P-S,NR,SE,29.0
A,M,HOL,TOTAL,GE10,P-S,NR,SI,34.0
A,M,HOL,TOTAL,GE10,P-S,NR,SK,32.0
A,M,HOL,TOTAL,GE10,Q,NR,AL,27.0
A,M,HOL,TOTAL,GE10,Q,NR,AT,24.0
A,M,HOL,TOTAL,GE10,Q,NR,BA,28.0
A,M,HOL,TOTAL,GE10,Q,NR,BE,20.0
A,M,HOL,TOTAL,GE10,Q,NR,BG,28.0
A,M,HOL,TOTAL,GE10,Q,NR,CH,22.0
A,M,HOL,TOTAL,GE10,Q,NR,CY,25.0
A,M,HOL,TOTAL,GE10,Q,NR,CZ,28.0
A,M,HOL,TOTAL,GE10,Q,NR,DE,25.0
A,M,HOL,TOTAL,GE10,Q,NR,DK,23.0
A,M,HOL,TOTAL,GE10,Q,NR,EA19,26.0
A,M,HOL,TOTAL,GE10,Q,NR,EA20,26.0
A,M,HOL,TOTAL,GE10,Q,NR,EE,20.0
A,M,HOL,TOTAL,GE10,Q,NR,EL,25.0
A,M,HOL,TOTAL,GE10,Q,NR,ES,25.0
A,M,HOL,TOTAL,GE10,Q,NR,EU27_2020,26.0
A,M,HOL,TOTAL,GE10,Q,NR,FI,25.0
A,M,HOL,TOTAL,GE10,Q,NR,FR,28.0
A,M,HOL,TOTAL,GE10,Q,NR,HR,29.0
A,M,HOL,TOTAL,GE10,Q,NR,HU,27.0
A,M,HOL,TOTAL,GE10,Q,NR,IE,24.0
A,M,HOL,TOTAL,GE10,Q,NR,IS,24.0
A,M,HOL,TOTAL,GE10,Q,NR,IT,31.0
A,M,HOL,TOTAL,GE10,Q,NR,LT,21.0
A,M,HOL,TOTAL,GE10,Q,NR,LU,31.0
A,M,HOL,TOTAL,GE10,Q,NR,LV,22.0
A,M,HOL,TOTAL,GE10,Q,NR,MT,28.0
A,M,HOL,TOTAL,GE10,Q,NR,NL,20.0
A,M,HOL,TOTAL,GE10,Q,NR,NO,21.0
A,M,HOL,TOTAL,GE10,Q,NR,PL,24.0
A,M,HOL,TOTAL,GE10,Q,NR,PT,24.0
A,M,HOL,TOTAL,GE10,Q,NR,RO,29.0
A,M,HOL,TOTAL,GE10,Q,NR,RS,34.0
A,M,HOL,TOTAL,GE10,Q,NR,SE,29.0
A,M,HOL,TOTAL,GE10,Q,NR,SI,35.0
A,M,HOL,TOTAL,GE10,Q,NR,SK,28.0
A,M,HOL,TOTAL,GE10,R,NR,AL,25.0
A,M,HOL,TOTAL,GE10,R,NR,AT,24.0
A,M,HOL,TOTAL,GE10,R,NR,BA,24.0
A,M,HOL,TOTAL,GE10,R,NR,BE,20.0
A,M,HOL,TOTAL,GE10,R,NR,BG,28.0
A,M,HOL,TOTAL,GE10,R,NR,CH,20.0
A,M,HOL,TOTAL,GE10,R,NR,CY,23.0
A,M,HOL,TOTAL,GE10,R,NR,CZ,24.0
A,M,HOL,TOTAL,GE10,R,NR,DE,23.0
A,M,HOL,TOTAL,GE10,R,NR,DK,18.0
A,M,HOL,TOTAL,GE10,R,NR,EA19,23.0
A,M,HOL,TOTAL,GE10,R,NR,EA20,23.0
A,M,HOL,TOTAL,GE10,R,NR,EE,22.0
A,M,HOL,TOTAL,GE10,R,NR,EL,27.0
A,M,HOL,TOTAL,GE10,R,NR,ES,21.0
A,M,HOL,TOTAL,GE10,R,NR,EU27_2020,23.0
A,M,HOL,TOTAL,GE10,R,NR,FI,24.0
A,M,HOL,TOTAL,GE10,R,NR,FR,26.0
A,M,HOL,TOTAL,GE10,R,NR,HR,23.0
A,M,HOL,TOTAL,GE10,R,NR,HU,27.0
A,M,HOL,TOTAL,GE10,R,NR,IE,24.0
A,M,HOL,TOTAL,GE10,R,NR,IT,26.0
A,M,HOL,TOTAL,GE10,R,NR,LT,23.0
A,M,HOL,TOTAL,GE10,R,NR,LU,26.0
A,M,HOL,TOTAL,GE10,R,NR,LV,23.0
A,M,HOL,TOTAL,GE10,R,NR,MT,28.0
A,M,HOL,TOTAL,GE10,R,NR,NL,17.0
A,M,HOL,TOTAL,GE10,R,NR,NO,20.0
A,M,HOL,TOTAL,GE10,R,NR,PL,23.0
A,M,HOL,TOTAL,GE10,R,NR,PT,23.0
A,M,HOL,TOTAL,GE10,R,NR,RO,23.0
A,M,HOL,TOTAL,GE10,R,NR,RS,25.0
A,M,HOL,TOTAL,GE10,R,NR,SE,25.0
A,M,HOL,TOTAL,GE10,R,NR,SI,32.0
A,M,HOL,TOTAL,GE10,R,NR,SK,27.0
A,M,HOL,TOTAL,GE10,S,NR,AL,24.0
A,M,HOL,TOTAL,GE10,S,NR,AT,25.0
A,M,HOL,TOTAL,GE10,S,NR,BA,24.0
A,M,HOL,TOTAL,GE10,S,NR,BE,20.0
A,M,HOL,TOTAL,GE10,S,NR,BG,21.0
A,M,HOL,TOTAL,GE10,S,NR,CH,20.0
A,M,HOL,TOTAL,GE10,S,NR,CY,24.0
A,M,HOL,TOTAL,GE10,S,NR,CZ,26.0
A,M,HOL,TOTAL,GE10,S,NR,DE,23.0
A,M,HOL,TOTAL,GE10,S,NR,DK,24.0
A,M,HOL,TOTAL,GE10,S,NR,EA19,24.0
A,M,HOL,TOTAL,GE10,S,NR,EA20,24.0
A,M,HOL,TOTAL,GE10,S,NR,EE,18.0
A,M,HOL,TOTAL,GE10,S,NR,EL,26.0
A,M,HOL,TOTAL,GE10,S,NR,ES,23.0
A,M,HOL,TOTAL,GE10,S,NR,EU27_2020,24.0
A,M,HOL,TOTAL,GE10,S,NR,FI,23.0
A,M,HOL,TOTAL,GE10,S,NR,FR,28.0
A,M,HOL,TOTAL,GE10,S,NR,HR,24.0
A,M,HOL,TOTAL,GE10,S,NR,HU,26.0
A,M,HOL,TOTAL,GE10,S,NR,IE,20.0
A,M,HOL,TOTAL,GE10,S,NR,IT,24.0
A,M,HOL,TOTAL,GE10,S,NR,LT,20.0
A,M,HOL,TOTAL,GE10,S,NR,LU,25.0
A,M,HOL,TOTAL,GE10,S,NR,LV,21.0
A,M,HOL,TOTAL,GE10,S,NR,MT,28.0
A,M,HOL,TOTAL,GE10,S,NR,NL,21.0
A,M,HOL,TOTAL,GE10,S,NR,NO,23.0
A,M,HOL,TOTAL,GE10,S,NR,PL,23.0
A,M,HOL,TOTAL,GE10,S,NR,PT,23.0
A,M,HOL,TOTAL,GE10,S,NR,RO,23.0
A,M,HOL,TOTAL,GE10,S,NR,RS,25.0
A,M,HOL,TOTAL,GE10,S,NR,SE,29.0
A,M,HOL,TOTAL,GE10,S,NR,SI,29.0
A,M,HOL,TOTAL,GE10,S,NR,SK,24.0
A,M,HOL,TOTAL,TOTAL,B,NR,AL,23.0
A,M,HOL,TOTAL,TOTAL,B,NR,BG,34.0
A,M,HOL,TOTAL,TOTAL,B,NR,CH,25.0
A,M,HOL,TOTAL,TOTAL,B,NR,CZ,28.0
A,M,HOL,TOTAL,TOTAL,B,NR,DE,27.0
A,M,HOL,TOTAL,TOTAL,B,NR,EE,23.0
A,M,HOL,TOTAL,TOTAL,B,NR,ES,24.0
A,M,HOL,TOTAL,TOTAL,B,NR,IE,21.0
A,M,HOL,TOTAL,TOTAL,B,NR,LT,22.0
A,M,HOL,TOTAL,TOTAL,B,NR,LV,21.0
A,M,HOL,TOTAL,TOTAL,B,NR,NL,26.0
A,M,HOL,TOTAL,TOTAL,B,NR,NO,26.0
A,M,HOL,TOTAL,TOTAL,B,NR,PL,27.0
A,M,HOL,TOTAL,TOTAL,B,NR,SI,33.0
A,M,HOL,TOTAL,TOTAL,B,NR,SK,29.0
A,M,HOL,TOTAL,TOTAL,B-E,NR,AL,23.0
A,M,HOL,TOTAL,TOTAL,B-E,NR,BG,24.0
A,M,HOL,TOTAL,TOTAL,B-E,NR,CH,24.0
A,M,HOL,TOTAL,TOTAL,B-E,NR,CY,23.0
A,M,HOL,TOTAL,TOTAL,B-E,NR,CZ,25.0
A,M,HOL,TOTAL,TOTAL,B-E,NR,DE,29.0
A,M,HOL,TOTAL,TOTAL,B-E,NR,EE,22.0
A,M,HOL,TOTAL,TOTAL,B-E,NR,ES,24.0
A,M,HOL,TOTAL,TOTAL,B-E,NR,IE,23.0
A,M,HOL,TOTAL,TOTAL,B-E,NR,IS,28.0
